Année,Prénom,Nombre,Sexe,Ordre
2003,Steven,6,M,350
2003,Samy,6,M,351
2003,Victoire,6,F,354
2003,Emile,6,M,363
2003,Julian,6,M,366
2003,Stella,6,F,370
2003,Lou-Ann,6,F,376
2003,Louisa,6,F,388
2003,Esther,6,F,393
2003,Naël,5,M,403
2003,Ilyes,5,M,406
2003,Ismaël,5,M,408
2003,Adrian,5,M,410
2003,Antony,5,M,415
2003,Mickaël,5,M,420
2003,Hichem,5,M,427
2003,Pierre-Louis,5,M,432
2003,Fiona,5,F,457
2010,Sandro,8,M,348
2010,Anaé,8,F,352
2010,Méline,8,F,353
2010,Assya,8,F,355
2010,Tina,8,F,362
2010,Marilou,8,F,363
2010,Selma,8,F,365
2010,Nesrine,8,F,368
2010,Chaïma,7,F,373
2010,Joseph,7,M,376
2010,Florent,7,M,379
2010,Bastian,7,M,380
2010,Angelo,7,M,381
2010,Ryad,7,M,394
2010,Amir,7,M,397
2010,Clotilde,7,F,402
2010,Mélinda,7,F,404
2010,Céleste,7,F,407
2010,Albane,7,F,416
2010,Evann,6,M,425
2010,Yannis,6,M,435
2010,Sofiane,6,M,452
2010,Yoann,6,M,456
2010,Élise,6,F,462
2010,Dina,6,F,469
2010,Mona,6,F,470
2010,Elya,6,F,471
2010,Garance,6,F,472
2010,Alycia,6,F,473
2010,Judith,6,F,486
2010,Amin,5,M,489
2010,Léandro,5,M,490
2010,Natan,5,M,494
2010,Noha,5,M,496
2010,Arsène,5,M,498
2010,Maxance,5,M,501
2010,Adrian,5,M,506
2010,Batiste,5,M,508
2010,Merlin,5,M,519
2010,Mélia,5,F,528
2010,Soline,5,F,529
2010,Fatoumata,5,F,535
2010,Khadidja,5,F,536
2010,Maëva,5,F,537
2010,Amélia,5,F,546
2010,Lucia,5,F,557
2010,Hajar,5,F,560
2010,Khadija,5,F,562
2009,Lucas,132,M,2
2009,Jules,119,M,3
2011,Maelys,7,F,364
2011,Alan,7,M,366
2011,Max,7,M,368
2011,Joan,7,M,375
2011,Achille,7,M,386
2011,Jean-Baptiste,6,M,408
2011,Lilie,6,F,417
2011,Luce,6,F,420
2011,Fabio,6,M,427
2011,Zack,6,M,436
2011,Lindsay,6,F,446
2011,Melissa,6,F,447
2011,Solène,6,F,450
2011,Angelina,6,F,451
2011,Hind,6,F,453
2011,Kheira,6,F,454
2011,Maylis,6,F,463
2011,Angèle,6,F,464
2011,Daphné,6,F,465
2011,Andréa,6,F,467
2011,Kelly,6,F,474
2011,Ophélie,6,F,480
2011,Abel,5,M,486
2011,Dimitri,5,M,490
2011,Léopold,5,M,492
2011,Elijah,5,M,497
2011,Ilyas,5,M,505
2011,Adrian,5,M,511
2011,Théodore,5,M,513
2011,Ulysse,5,M,531
2011,Neyla,5,F,534
2011,Mélinda,5,F,542
2011,Naïs,5,F,549
2011,Khadidja,5,F,552
2011,Wendy,5,F,560
2011,Aliya,5,F,563
2011,Maëlie,5,F,568
2011,Thaïs,5,F,569
2011,Séléna,5,F,574
2010,Manon,102,F,6
2010,Louise,99,F,8
2010,Clément,95,M,10
2010,Enzo,93,M,13
2010,Arthur,92,M,15
2010,Camille,77,F,21
2010,Clara,61,F,36
2010,Anna,45,F,57
2010,Alexis,44,M,61
2010,Louane,39,F,71
2010,Marie,38,F,73
2010,Julie,30,F,92
2010,Lana,27,F,102
2010,Ines,26,F,103
2010,Elisa,25,F,109
2010,Valentine,24,F,111
2010,Elise,23,F,117
2010,Yasmine,23,F,119
2010,Antonin,19,M,139
2010,Bastien,19,M,141
2010,Wassim,17,M,161
2010,Fanny,16,F,168
2010,Matthieu,16,M,170
2010,Ilan,15,M,177
2010,Alix,14,F,185
2010,Jean,14,M,188
2010,Maïssa,14,F,190
2010,Anissa,14,F,195
2010,Emy,14,F,197
2010,Eliot,13,M,202
2010,Anaëlle,12,F,221
2010,Dounia,12,F,222
2010,Victoire,12,F,227
2010,Capucine,12,F,228
2010,Yassine,12,M,232
2010,Ahmed,12,M,233
2010,Fatima,11,F,246
2010,Ayoub,11,M,247
2010,Ibrahim,11,M,264
2010,Louisa,10,F,283
2010,Nicolas,10,M,289
2010,Léane,10,F,293
2010,Sirine,9,F,307
2010,Estelle,9,F,309
2010,Paolo,9,M,316
2010,Hana,9,F,321
2010,Killian,9,M,325
2004,Joris,12,M,207
2004,Kylian,11,M,211
2004,Grégoire,11,M,212
2004,Matis,11,M,214
2004,Ayoub,11,M,216
2004,Eléa,11,F,223
2004,Téo,11,M,228
2004,Capucine,10,F,236
2004,Sonia,9,F,254
2004,Sophie,9,F,255
2004,Ninon,9,F,262
2004,Justin,9,M,265
2004,Aymeric,9,M,274
2004,Ana,9,F,280
2010,Mathéo,38,M,72
2010,Noa,38,M,74
2010,Charlotte,37,F,76
2010,Noémie,34,F,84
2010,Nolan,34,M,85
2010,Océane,31,F,89
2010,Louna,30,F,94
2010,Laura,28,F,96
2010,Lilian,26,M,104
2010,Ilyes,26,M,106
2010,Sofia,25,F,108
2010,Loan,25,M,110
2010,Morgane,23,F,113
2010,Mathieu,23,M,118
2010,Luna,22,F,121
2010,Dorian,22,M,124
2010,Nino,21,M,126
2010,Charlie,21,M,127
2010,Sara,21,F,128
2010,Léonie,21,F,129
2010,Célia,21,F,131
2010,Thibault,21,M,132
2010,Milo,19,M,138
2010,Mila,19,F,142
2010,Kenza,19,F,143
2010,Victoria,18,F,148
2010,Maya,17,F,158
2010,Maëlle,17,F,159
2010,Apolline,16,F,164
2010,Luca,16,M,171
2010,Manel,15,F,175
2010,Mélina,15,F,176
2010,Romy,15,F,178
2010,Yann,13,M,200
2010,Eléa,13,F,208
2010,Lucile,13,F,210
2010,Asma,12,F,219
2010,Lison,11,F,243
2010,Violette,11,F,245
2010,Timothé,11,M,250
2010,Cassandra,11,F,251
2010,Nael,11,M,254
2010,Luka,11,M,262
2010,Achille,10,M,265
2010,Camélia,10,F,275
2010,Carla,10,F,277
2010,Lou-Ann,10,F,279
2010,Owen,10,M,290
2010,Walid,10,M,291
2010,Nolhan,10,M,292
2010,Ema,9,F,300
2010,Elena,9,F,303
2010,Hind,9,F,304
2010,Salomé,9,F,311
2010,Andréa,9,F,312
2010,Roméo,9,M,329
2010,Grégoire,8,M,336
2010,Malik,8,M,338
2010,Elie,8,M,341
2005,Thibault,13,M,191
2005,Jean,12,M,208
2005,Perrine,11,F,214
2005,Marianne,11,F,220
2005,Kévin,11,M,226
2005,Nassim,11,M,230
2005,Yohan,11,M,233
2005,Kenza,10,F,240
2005,Cléa,10,F,242
2005,Audrey,10,F,248
2005,Rayane,10,M,253
2005,Timothé,10,M,255
2005,Jean-Baptiste,10,M,256
2005,Yannis,10,M,259
2005,Maéva,9,F,280
2005,Louisa,9,F,283
2005,Jérémy,9,M,289
2005,Alban,9,M,290
2005,Bilal,9,M,291
2005,Ulysse,9,M,297
2005,Lou-Ann,8,F,303
2005,Lily,8,F,306
2005,Flavie,8,F,310
2005,Nabil,8,M,313
2005,Laurine,8,F,315
2005,Elouan,8,M,317
2005,Emmy,7,F,326
2005,Maeva,7,F,330
2005,Roxane,7,F,333
2005,Elliot,7,M,340
2005,Owen,7,M,341
2005,Fabio,7,M,343
2005,Elie,7,M,356
2005,Sophia,6,F,366
2005,Sabri,6,M,374
2005,Flavien,6,M,375
2005,Youssef,6,M,381
2005,Amaury,6,M,385
2005,Armand,6,M,387
2005,Sandra,6,F,389
2005,Maria,6,F,403
2009,Lohan,5,M,473
2009,Alessandro,5,M,474
2009,Ylan,5,M,478
2009,Clovis,5,M,481
2009,Luc,5,M,491
2009,Louan,5,M,492
2009,Maïna,5,F,516
2009,Imène,5,F,520
2009,Zia,5,F,523
2009,Kélia,5,F,525
2008,Enzo,115,M,4
2008,Léa,99,F,9
2008,Nathan,95,M,11
2008,Paul,90,M,15
2008,Hugo,72,M,24
2008,Arthur,67,M,27
2008,Baptiste,64,M,30
2008,Alexandre,63,M,31
2008,Adam,60,M,32
2008,Eva,59,F,35
2008,Lou,55,F,40
2008,Romane,55,F,41
2008,Juliette,51,F,47
2008,Marie,45,F,58
2008,Axel,44,M,59
2008,Martin,44,M,60
2008,Alexis,41,M,65
2008,Alice,40,F,68
2008,Nina,34,F,80
2008,Elsa,32,F,83
2008,Elise,30,F,88
2008,Julia,30,F,89
2008,Florian,29,M,92
2008,Carla,28,F,97
2008,Mathys,27,M,98
2008,Titouan,27,M,99
2008,Nolan,22,M,124
2008,Lilian,20,M,131
2008,Tristan,20,M,135
2008,Thibault,18,M,143
2008,Eliot,16,M,154
2008,Ilyes,16,M,167
2008,Emmy,15,F,169
2008,Héloïse,15,F,170
2008,Louka,15,M,174
2008,Marine,15,F,182
2008,Ayoub,14,M,188
2008,Eléa,14,F,191
2008,Guilhem,13,M,195
2008,Aya,13,F,198
2008,Noam,13,M,202
2008,Antonin,12,M,212
2008,Candice,12,F,216
2008,Alban,12,M,224
2008,Lyna,11,F,225
2008,Sasha,11,F,227
2008,Matthieu,11,M,231
2008,Louisa,11,F,234
2008,Milan,11,M,235
2008,Nora,11,F,241
2008,Alyssa,11,F,247
2008,Etienne,10,M,251
2008,Albane,10,F,254
2012,Lucas,109,M,4
2012,Chloé,106,F,5
2012,Emma,105,F,6
2012,Camille,73,F,23
2012,Zoé,66,F,29
2012,Yanis,61,M,35
2012,Nolan,50,M,49
2012,Victor,50,M,50
2012,Lilou,46,F,56
2012,Romane,45,F,57
2012,Jeanne,44,F,58
2012,Lucie,43,F,60
2012,Simon,40,M,65
2012,Julia,39,F,69
2012,Margot,38,F,71
2012,Quentin,36,M,75
2012,Pauline,33,F,85
2012,Nino,31,M,90
2012,Marius,30,M,92
2012,Justine,26,F,114
2012,Julian,23,M,121
2012,Ilyes,21,M,130
2012,Mélina,20,F,137
2012,Sofia,20,F,138
2012,Benjamin,19,M,140
2012,Timothée,19,M,143
2012,Noham,18,M,150
2012,Assia,17,F,163
2012,Amir,17,M,168
2012,Ines,16,F,176
2012,Emile,16,M,177
2012,Ruben,16,M,179
2012,William,16,M,185
2012,Ayoub,15,M,190
2012,Augustin,15,M,192
2012,Anas,15,M,195
2012,Erwan,15,M,197
2009,Agathe,22,F,113
2009,William,18,M,145
2009,Johan,17,M,151
2009,Sasha,17,F,154
2009,Kenza,17,F,155
2009,Bastien,16,M,165
2009,Yoan,16,M,168
2009,Vincent,15,M,171
2009,Nathanaël,14,M,184
2009,Mehdi,14,M,185
2009,Chaïma,14,F,187
2009,Alix,14,F,191
2009,Roman,13,M,194
2009,Kenzo,13,M,205
2009,Inaya,12,F,212
2009,Anaëlle,12,F,216
2009,Carla,12,F,223
2009,Maylis,11,F,235
2009,Sofiane,11,M,238
2009,Guilhem,11,M,239
2009,Ines,11,F,242
2009,Erwan,11,M,246
2009,Yassine,11,M,249
2009,Kaïs,11,M,250
2009,Elouan,11,M,257
2009,Aymen,10,M,260
2009,Constance,10,F,273
2009,Lucile,10,F,276
2009,Ninon,10,F,283
2009,Audrey,9,F,298
2009,Félix,9,M,305
2009,Loïs,9,M,307
2009,David,9,M,308
2009,Paola,8,F,313
2009,Lilly,8,F,314
2009,Lou-Ann,8,F,317
2009,Camélia,8,F,320
2009,Elina,8,F,324
2009,Ali,8,M,330
2009,Amel,8,F,332
2009,Florent,8,M,343
2009,Joshua,7,M,355
2009,Matteo,7,M,357
2009,Lylou,7,F,375
2009,Alycia,7,F,377
2009,Ema,6,F,385
2009,Hanaé,6,F,387
2009,Myriam,6,F,394
2009,Tess,6,F,399
2009,Alyssa,6,F,401
2009,Alex,6,M,402
2009,Leo,6,M,405
2009,Joachim,6,M,408
2009,Emmanuel,6,M,410
2009,Yohann,6,M,411
2009,Nadir,6,M,416
2009,Elie,6,M,426
2009,Anton,6,M,428
2009,Maé,6,M,434
2009,Nora,6,F,437
2009,Mia,6,F,441
2009,Eugénie,5,F,461
2009,Kevin,5,M,480
2009,Mélia,5,F,487
2009,Marin,5,M,495
2009,Eloi,5,M,496
2009,Swann,5,M,498
2009,Yamina,5,F,501
2009,Kelly,5,F,502
2009,Naomie,5,F,503
2009,Maeva,5,F,506
2009,Angelina,5,F,508
2009,Naya,5,F,521
2008,Lucas,125,M,1
2008,Mathis,90,M,13
2008,Inès,83,F,20
2008,Lucie,59,F,36
2008,Noa,52,M,45
2008,Antoine,52,M,46
2008,Lina,49,F,51
2008,Lisa,48,F,53
2008,Ambre,42,F,62
2008,Mattéo,42,M,63
2008,Maëlys,39,F,69
2008,Noémie,39,F,72
2008,Lily,34,F,79
2008,Samuel,33,M,82
2008,Agathe,28,F,94
2008,Timéo,27,M,101
2008,Eliott,25,M,109
2008,Kenza,24,F,110
2008,Gaspard,24,M,112
2008,Rémi,24,M,113
2008,Maëlle,23,F,115
2008,Clarisse,19,F,137
2008,Olivia,19,F,139
2008,Sofiane,17,M,153
2008,Luca,16,M,158
2008,Andréa,16,F,164
2008,Noé,16,M,168
2009,Louis,92,M,10
2009,Eva,75,F,21
2009,Adam,74,M,22
2009,Mathis,65,M,30
2009,Anaïs,57,F,42
2009,Lisa,55,F,46
2009,Clara,52,F,49
2009,Clémence,48,F,52
2009,Alexis,48,M,54
2009,Léna,48,F,55
2009,Mathilde,47,F,56
2009,Victor,47,M,58
2009,Lou,45,F,60
2009,Noémie,42,F,66
2009,Adrien,37,M,73
2009,Gabin,35,M,74
2009,Maxence,35,M,75
2009,Margaux,35,F,77
2009,Alicia,33,F,83
2009,Alice,32,F,85
2009,Mélissa,32,F,88
2009,Lilian,31,M,90
2009,Mattéo,30,M,93
2009,Lenny,30,M,99
2009,Lana,25,F,107
2009,Thibault,21,M,120
2009,Eliott,20,M,126
2009,Louane,20,F,132
2009,Rayane,18,M,146
2009,Manel,17,F,152
2009,Anthony,17,M,153
2009,Sofia,17,F,157
2009,Charles,16,M,164
2009,Faustine,15,F,170
2009,Ilyes,15,M,174
2009,Tessa,15,F,177
2009,Charlie,14,M,186
2009,Loane,14,F,188
2009,Cloé,14,F,193
2009,Eléa,13,F,195
2009,Victoria,13,F,197
2009,Candice,13,F,198
2009,Méline,13,F,199
2009,Tiago,13,M,209
2009,Maëva,12,F,211
2009,Ana,12,F,213
2009,Loan,12,M,215
2009,Coline,12,F,218
2009,Adèle,12,F,219
2009,Téo,12,M,225
2009,Solène,11,F,234
2009,Walid,11,M,243
2009,Nathaël,11,M,253
2009,Ibrahim,11,M,255
2009,Youssef,10,M,263
2009,Max,10,M,266
2009,Paolo,10,M,269
2009,Marine,10,F,282
2009,Léon,10,M,286
2009,Yacine,10,M,287
2009,Maxim,9,M,290
2009,Cléa,9,F,293
2009,Lilie,9,F,294
2009,Thaïs,9,F,295
2009,Camille,9,M,302
2009,Elias,8,M,339
2009,Roméo,7,M,356
2009,Ella,7,F,367
2009,Nils,7,M,370
2009,Nawel,7,F,374
2009,Perrine,6,F,380
2009,Marwa,6,F,381
2009,Paloma,6,F,392
2009,Angélina,6,F,393
2009,Jonathan,6,M,404
2009,Matis,6,M,407
2009,Marceau,6,M,414
2009,Armand,6,M,419
2009,Johann,5,M,443
2009,Hanna,5,F,445
2009,Ewan,5,M,446
2009,Asma,5,F,447
2009,Lara,5,F,448
2009,Michel,5,M,454
2009,Céleste,5,F,457
2009,Maud,5,F,463
2009,Lino,5,M,468
2009,Andréa,5,M,476
2009,Bryan,5,M,482
2009,Bilal,5,M,483
2009,Jean-Baptiste,5,M,485
2009,Léandre,5,M,490
2009,Hippolyte,5,M,493
2009,Naïm,5,M,499
2009,Sabrina,5,F,505
2009,Maelys,5,F,514
2009,Naomi,5,F,515
2009,Lalie,5,F,518
2009,Cécile,5,F,524
2008,Jade,100,F,8
2004,Nawel,8,F,291
2004,Maud,8,F,292
2004,Ruben,8,M,296
2004,Anis,8,M,298
2004,Gaëtan,8,M,301
2004,Ilan,8,M,305
2004,Amel,8,F,316
2004,Angèle,7,F,330
2004,Amaury,7,M,345
2004,Augustin,7,M,349
2004,Ryan,7,M,351
2004,Sofian,7,M,354
2004,Alix,7,M,356
2004,Sirine,6,F,369
2004,Joséphine,6,F,370
2004,Joshua,6,M,373
2004,Mickaël,6,M,376
2004,Rémy,6,M,377
2004,Hamza,6,M,378
2004,Tessa,6,F,386
2004,Oriane,6,F,387
2004,Laetitia,6,F,392
2004,Aya,6,F,393
2004,Lucien,5,M,405
2004,Joan,5,M,411
2004,Charlie,5,M,420
2004,Jason,5,M,422
2004,Matthew,5,M,433
2004,Hannah,5,F,446
2004,Louane,5,F,448
2004,Floriane,5,F,451
2004,Ornella,5,F,462
2004,Elena,5,F,465
2004,Manel,5,F,466
2004,Séléna,5,F,469
2004,Iman,5,F,474
2003,Clément,106,M,8
2003,Clara,102,F,9
2003,Sarah,87,F,14
2003,Louis,81,M,17
2003,Jade,78,F,21
2003,Yanis,59,M,37
2003,Carla,52,F,45
2003,Eva,50,F,49
2003,Océane,46,F,54
2003,Mohamed,42,M,59
2003,Axel,41,M,63
2003,Lou,35,F,75
2003,Adrien,35,M,76
2003,Mattéo,33,M,80
2003,Marion,29,F,86
2003,Noémie,29,F,87
2003,Morgane,29,F,88
2003,Rayan,29,M,90
2003,Zoé,27,F,92
2003,Simon,27,M,96
2003,Ines,25,F,101
2003,Mathéo,24,M,102
2003,Elise,23,F,105
2003,Maxence,21,M,118
2003,Sacha,21,M,120
2003,Coralie,20,F,122
2003,Maïlys,19,F,127
2003,Chiara,18,F,131
2003,Arnaud,18,M,133
2003,Elodie,17,F,139
2003,Killian,17,M,142
2003,Maeva,16,F,146
2003,Audrey,16,F,147
2003,Laure,16,F,148
2003,William,16,M,151
2003,Jean,16,M,152
2003,Mathys,15,M,154
2003,Candice,14,F,164
2003,Aymeric,13,M,179
2003,Estelle,13,F,183
2003,Andréa,13,F,184
2003,Yacine,13,M,186
2003,Clarisse,12,F,188
2003,Charles,12,M,197
2003,Lenny,12,M,198
2003,Jessica,12,F,199
2003,Yohan,11,M,205
2003,Sami,11,M,208
2003,Kilian,11,M,209
2003,Luca,11,M,210
2003,Mila,11,F,218
2003,Hamza,10,M,221
2003,Nolan,10,M,228
2003,Gaëtan,10,M,239
2003,Cyprien,9,M,245
2003,Ruben,9,M,251
2003,Ludovic,9,M,255
2003,Astrid,9,F,265
2003,Solène,9,F,268
2003,Constance,8,F,271
2003,Déborah,8,F,273
2003,Andy,8,M,283
2003,Angel,8,M,285
2003,Emilien,8,M,286
2005,Mathilda,6,F,407
2005,Ronan,5,M,409
2005,Daniel,5,M,411
2005,Liam,5,M,414
2005,Amélia,5,F,416
2005,Hortense,5,F,422
2005,Brayan,5,M,430
2005,Ilian,5,M,433
2005,François,5,M,436
2005,Noam,5,M,446
2005,Marco,5,M,447
2005,Côme,5,M,451
2005,Zacharie,5,M,453
2005,Joseph,5,M,458
2005,Lizéa,5,F,463
2005,Eléna,5,F,475
2005,Chaïma,5,F,493
2004,Mathis,112,M,5
2004,Clément,100,M,8
2004,Antoine,78,M,17
2004,Louis,69,M,26
2004,Axel,62,M,32
2004,Raphaël,58,M,38
2004,Gabriel,44,M,53
2004,Dorian,40,M,59
2004,Martin,39,M,63
2004,Charlotte,39,F,64
2004,Rayan,33,M,81
2004,Matthieu,31,M,85
2004,Amandine,30,F,86
2004,Elise,28,F,89
2004,Agathe,28,F,90
2004,Loïc,27,M,96
2004,Victoria,24,F,107
2004,Fanny,22,F,120
2004,Mathys,20,M,127
2004,Alexia,20,F,130
2004,Yann,20,M,132
2004,Ilona,17,F,143
2004,Aurélien,16,M,153
2004,Lilian,16,M,157
2004,Amélie,16,F,159
2004,Coline,15,F,160
2004,Killian,15,M,166
2004,Estelle,13,F,180
2004,Matthias,13,M,184
2004,Jean,13,M,185
2004,Laure,12,F,189
2004,Julia,12,F,192
2006,Liam,12,M,211
2006,Léonie,12,F,212
2006,Etienne,12,M,216
2006,Maïa,11,F,220
2006,Marina,11,F,233
2006,Jean,11,M,238
2006,Elodie,10,F,241
2006,Rachel,10,F,243
2006,Ugo,10,M,247
2006,Samy,10,M,248
2006,Elia,10,F,249
2006,Coralie,10,F,251
2006,Anaëlle,10,F,261
2006,Cassandra,9,F,272
2006,Estelle,9,F,275
2006,Tiago,9,M,285
2006,Tony,9,M,288
2006,Maéva,9,F,296
2006,Diane,8,F,302
2006,Sabrina,8,F,316
2006,Flore,8,F,317
2006,Cécile,8,F,318
2006,Maylis,8,F,321
2006,Matys,8,M,328
2006,François,7,M,332
2006,Melvyn,7,M,348
2006,Stanislas,7,M,350
2006,Nora,7,F,356
2006,Ismaël,7,M,360
2006,Alexandra,7,F,369
2006,Lalie,7,F,375
2006,Nour,6,F,390
2006,Mickaël,6,M,400
2006,Ronan,6,M,405
2006,Grégory,6,M,407
2006,Prune,6,F,415
2006,Caroline,6,F,418
2006,Asma,6,F,420
2006,Clovis,5,M,431
2006,Marwan,5,M,433
2006,Evans,5,M,454
2006,Sylvain,5,M,461
2006,Sofian,5,M,467
2006,Estéban,5,M,469
2006,Amir,5,M,471
2006,Yohann,5,M,478
2006,Adel,5,M,480
2006,Ashley,5,F,485
2006,Lya,5,F,489
2006,Albane,5,F,493
2006,Cassandre,5,F,497
2012,Maya,14,F,201
2012,Mehdi,14,M,209
2012,Lucile,13,F,217
2012,Aya,13,F,219
2012,Lya,13,F,222
2012,Candice,13,F,223
2012,Mattéo,13,M,229
2012,Sandro,13,M,231
2012,Lohan,11,M,253
2012,Soan,11,M,260
2012,Hanaé,11,F,267
2012,Camélia,11,F,269
2012,Emie,10,F,279
2012,Amandine,10,F,281
2012,Selma,10,F,282
2012,Marilou,10,F,286
2012,Livia,10,F,289
2012,Charlie,10,M,294
2012,Samy,10,M,298
2012,Fatima,9,F,302
2012,Nélia,9,F,303
2012,Théa,9,F,304
2012,Ella,9,F,305
2012,Alyssa,9,F,307
2012,Louisa,9,F,308
2012,Yoan,9,M,313
2012,Malik,9,M,314
2012,Théodore,9,M,318
2012,Yassine,9,M,327
2012,Lucien,9,M,331
2012,Lalie,8,F,336
2012,Sana,8,F,338
2012,Aliya,8,F,340
2012,Lilya,8,F,349
2012,Fanny,8,F,352
2012,Estelle,8,F,356
2012,Malak,8,F,362
2012,Loris,8,M,368
2012,Yohan,8,M,369
2012,Thibaud,8,M,374
2012,Soren,8,M,375
2012,Nohan,8,M,376
2012,Tim,7,M,379
2012,Issam,7,M,381
2012,Lucille,7,F,384
2012,Charly,7,M,387
2012,Gaëtan,7,M,394
2012,Wael,7,M,395
2012,Irina,7,F,399
2012,Rachel,7,F,410
2012,Norah,7,F,412
2012,Lylou,7,F,421
2012,Lyam,6,M,426
2012,Cyprien,6,M,431
2012,Nesrine,6,F,438
2012,Imad,6,M,444
2012,Edgar,6,M,471
2012,Amy,6,F,477
2012,Éloïse,6,F,479
2012,Alexi,5,M,483
2012,Andy,5,M,495
2012,Giulian,5,M,500
2008,Thibaut,10,M,269
2008,Cyprien,9,M,282
2008,Lucille,9,F,295
2008,Audrey,9,F,296
2008,Chaïma,9,F,300
2008,Rafael,8,M,306
2008,Ismaël,8,M,310
2008,Owen,8,M,311
2008,Nils,8,M,312
2008,Roman,8,M,318
2008,Paloma,8,F,330
2008,Cassandre,8,F,335
2008,Elina,8,F,339
2008,Diane,8,F,341
2008,Ella,8,F,343
2008,Johann,7,M,355
2008,Nathanaël,7,M,357
2008,Matys,7,M,361
2008,Yoan,7,M,365
2008,Côme,7,M,366
2008,Ilies,7,M,368
2008,Aymeric,7,M,369
2008,Jason,7,M,370
2008,Elie,7,M,373
2008,Shayna,7,F,376
2008,Hanna,7,F,381
2008,Elodie,7,F,386
2008,Rosalie,7,F,389
2008,Salma,7,F,391
2008,Noa,7,F,393
2008,Cassie,6,F,410
2008,Yousra,6,F,417
2008,Lena,6,F,427
2008,Aude,6,F,428
2008,Laly,6,F,432
2008,Kévin,6,M,440
2008,Estéban,6,M,444
2008,Jérémie,6,M,447
2008,Maëva,15,F,175
2008,Loan,15,M,178
2008,Aurélien,15,M,180
2008,Vincent,15,M,181
2008,Nassim,15,M,183
2008,Clémentine,15,F,184
2008,Loïc,14,M,186
2008,Nino,14,M,187
2008,Mélina,14,F,193
2008,Pablo,13,M,197
2008,Kenzo,13,M,199
2008,Tiago,13,M,203
2008,Camille,13,M,204
2008,Stella,13,F,205
2008,Amina,13,F,206
2008,Lison,13,F,207
2008,Achille,12,M,213
2008,Anthony,12,M,215
2008,Maïlys,12,F,219
2008,Anaëlle,12,F,222
2008,Damien,11,M,228
2008,Ilian,11,M,229
2008,Morgan,11,M,236
2008,Younes,11,M,238
2008,Yassine,11,M,240
2008,Apolline,11,F,246
2008,Amaury,10,M,256
2008,Loris,10,M,258
2012,Louise,114,F,1
2012,Clément,93,M,7
2012,Manon,93,F,8
2012,Paul,85,M,14
2012,Maxime,79,M,19
2012,Jules,77,M,20
2012,Inès,70,F,26
2012,Nina,55,F,39
2012,Noah,53,M,41
2012,Rayan,52,M,43
2012,Samuel,52,M,44
2012,Léna,52,F,45
2012,Mathilde,49,F,51
2012,Liam,41,M,63
2012,Valentin,40,M,68
2012,Inaya,33,F,87
2012,Lise,29,F,97
2012,Noa,26,M,113
2012,Luna,25,F,117
2012,Victoria,22,F,125
2012,Léana,20,F,136
2012,Camille,19,M,141
2012,Diego,19,M,142
2012,Lila,19,F,144
2012,Julie,19,F,145
2012,Ismaël,18,M,149
2012,Maëlle,18,F,153
2012,Mathias,18,M,157
2012,Thibault,17,M,160
2012,Capucine,17,F,164
2012,Kenzo,17,M,167
2012,Julien,17,M,169
2012,Eden,17,M,170
2012,Roméo,16,M,178
2012,Aurélien,16,M,181
2012,Sirine,15,F,186
2012,Louka,15,M,199
2012,Manel,14,F,205
2012,Owen,14,M,208
2012,Lilia,13,F,218
2012,Wassim,13,M,232
2012,Florian,12,M,237
2012,Justin,12,M,241
2012,Maïa,12,F,242
2012,Syrine,12,F,244
2012,Emmy,12,F,245
2012,Maryam,12,F,248
2012,Cloé,12,F,249
2012,Stella,12,F,251
2012,Alex,11,M,259
2012,Malo,11,M,271
2012,Daphné,11,F,272
2012,Laurine,10,F,277
2012,Enola,10,F,278
2012,Ninon,10,F,280
2012,Anouk,10,F,287
2012,Ezio,10,M,290
2012,Morgan,10,M,293
2012,Luka,10,M,295
2012,Guilhem,10,M,297
2012,Célian,10,M,299
2012,Lily-Rose,9,F,312
2012,Loïc,9,M,319
2012,Corentin,9,M,322
2012,Ali,9,M,324
2012,Mohammed,9,M,328
2012,Maïlys,8,F,332
2012,Sasha,8,F,334
2012,Maeva,8,F,337
2012,Rania,8,F,360
2012,Aliyah,8,F,363
2012,Nahil,8,M,371
2008,Chloé,95,F,10
2008,Thomas,91,M,12
2008,Sarah,90,F,14
2008,Camille,89,F,16
2008,Maxime,88,M,18
2008,Clara,70,F,25
2008,Anaïs,69,F,26
2008,Léo,59,M,34
2008,Julie,58,F,37
2008,Théo,57,M,38
2008,Maël,57,M,39
2008,Charlotte,52,F,44
2008,Lilou,49,F,52
2008,Romain,47,M,54
2008,Rayan,47,M,55
2008,Jeanne,47,F,56
2008,Mathieu,36,M,73
2008,Simon,33,M,81
2008,Célia,32,F,84
2008,Lorenzo,29,M,93
2008,Kylian,28,M,96
2008,Océane,26,F,104
2008,Ilan,24,M,111
2008,Emilie,23,F,114
2008,Mathias,22,M,118
2008,Rose,22,F,122
2008,Bastien,21,M,126
2008,Laura,21,F,127
2008,Yasmine,21,F,128
2008,Amandine,21,F,129
2008,Louane,20,F,132
2008,Sara,19,F,138
2008,Julian,19,M,142
2008,Alix,17,F,145
2008,Oscar,17,M,150
2008,Corentin,16,M,156
2008,Dylan,16,M,159
2008,Mila,16,F,165
2008,Lucile,15,F,176
2008,Aaron,15,M,179
2008,Léane,14,F,189
2008,Mehdi,13,M,200
2008,Charles,12,M,210
2008,Tess,12,F,217
